business_id|insertedAtTimestamp|name|address|coordinates|number_of_reviews|rating|zip_code|cuisine
NOh24SMS6k4pzNv8Ds7KDg|2024-10-17 21:27:58.043160|Cafe Habana|17 Prince St, New York, NY 10012|40.722933,-73.99417981496197|3341|4.0|10012|Mexican
ZeJWNwd7ipveJywGq2RCgg|2024-10-17 21:27:58.043178|La Diaspora|91 Baxter St, New York, NY 10013|40.7168502,-73.9994938|18|4.3|10013|Mexican
mVaslo987DCd3YC_0FtWxA|2024-10-17 21:27:58.043196|Móle Mexican Bar & Grill|57 Jane St, New York, NY 10014|40.73824642587064,-74.00540857321451|544|3.3|10014|Mexican
2hmhZim4bX2lbjPSNc7LaA|2024-10-17 21:27:58.043211|Javelina|119 E 18th St, New York, NY 10003|40.7368812561035,-73.9873886108398|567|3.7|10003|Mexican
vwPTqxzu6mzBxDP_f9nosQ|2024-10-17 21:27:58.043225|Ayy Chihuahua|36-16 Ditmars Blvd, Queens, NY 11105|40.77383,-73.90789|45|4.4|11105|Mexican
xN4yKQMzo3PIoQlFamUOLQ|2024-10-17 21:27:58.043237|La Esquina - Midtown|200 W 55th St, New York, NY 10019|40.7642986928764,-73.9814604957066|295|3.8|10019|Mexican
qnXMxa7WokNT_0fYCGT38w|2024-10-17 21:27:58.043251|Five Star Mexican Taco Grill|451 Lexington Ave, New York, NY 10017|40.7531734,-73.9744752|13|4.3|10017|Mexican
7-aFmvscXWT223jlWrOkWg|2024-10-17 21:27:58.043264|Mictlan Mexico|17 Orchard St, New York, NY 10002|40.71524,-73.99183|56|4.3|10002|Mexican
LdbANxQjzdvzBqUESYTUnw|2024-10-17 21:27:58.043277|Los Tacos No. 1|125 Park Ave, New York, NY 10017|40.751501987338635,-73.97774436207428|318|4.6|10017|Mexican
uVfOB37NyYEGRs5FITM-nQ|2024-10-17 21:27:58.043291|Leyenda|221 Smith St, Brooklyn, NY 11201|40.68425,-73.9919|336|3.9|11201|Mexican
1nR3kKOs938gcgnw6p5wjg|2024-10-17 21:27:58.043303|Sinigual|640 3rd Ave, Manhattan, NY 10017|40.75039604552143,-73.97502259140663|1207|3.7|10017|Mexican
jB5fXguSmlX65asSB3KIfQ|2024-10-17 21:27:58.043317|Charrito's Restaurant|974 Blvd E, Weehawken, NJ 07086|40.7771341,-74.01359020061169|860|3.2|07086|Mexican
MwyEUg5EXuqTf1mjKU08ng|2024-10-17 21:27:58.043332|Xolo|29 Dunham Pl, Brooklyn, NY 11249|40.71153,-73.96761|40|4.6|11249|Mexican
mhrLDFTxUzW2koRAzjlt5g|2024-10-17 21:27:58.043344|Chavela's|736 Franklin Ave, Brooklyn, NY 11238|40.673484,-73.957267|1341|3.9|11238|Mexican
zxdsVR_hHUzhBFfus4yd7A|2024-10-17 21:27:58.043358|Dos Caminos|675 Hudson St, New York, NY 10014|40.7404330511257,-74.0054753422738|1254|3.2|10014|Mexican
d7YbQzGlmawMGAzUHzZvuw|2024-10-17 21:27:58.043372|Tacombi|267 Elizabeth St, New York, NY 10012|40.72402294103019,-73.99386129999999|1252|3.8|10012|Mexican
3t1IjhshYUfDWIzpJn5YlQ|2024-10-17 21:27:58.043386|Cinco De Mayo|153 E 43rd St, New York, NY 10017|40.75172171488582,-73.9742506021925|29|4.7|10017|Mexican
B-bx4pZXrat0D25vde2bJQ|2024-10-17 21:27:58.043403|Cantina Taqueria & Tequila Bar|329 Lenox, New York, NY 10027|40.8088408787201,-73.9449808870425|333|3.5|10027|Mexican
UBqLK5kg0kT72CIaBYa5Zg|2024-10-17 21:27:58.043417|Patron Mexican Grill|608 9th Ave, New York, NY 10036|40.75923,-73.99173|510|3.3|10036|Mexican
Yilk_Ucz4L6w9EmvAS2gHg|2024-10-17 21:27:58.043431|Taqueria Coatzingo|7605 Roosevelt Ave, Jackson Heights, NY 11372|40.74721811502443,-73.88932086686563|520|4.0|11372|Mexican
3QIFBLKp2Z9zA-PXlUEQlg|2024-10-17 21:27:59.443917|Okatte Tanto NY|249 E 49th St, New York, NY 10017|40.75455,-73.96941|38|4.6|10017|Japanese
wpT1QU7PSQgQQ1DkzI00JA|2024-10-17 21:27:59.443958|Izakaya Toribar|164 E 56th St, New York, NY 10022|40.759641,-73.9685558|194|4.2|10022|Japanese
MLBqYHtCwACXgmKxYTFq3g|2024-10-17 21:27:59.443973|"KazuNori | Midtown East"|157 E 53rd St, Plaza Level, The Hugh, New York, NY 10022|40.7580782,-73.96999889026759|130|4.5|10022|Japanese
7iY35991NhQ1AShJZCNZgA|2024-10-17 21:27:59.443988|Sakagura|211 E 43rd St, New York, NY 10017|40.7516467024541,-73.9729489318165|1908|4.2|10017|Japanese
l_RAv09V67j-Hm9dyZxWhw|2024-10-17 21:27:59.444001|Tomi Jazz|239 E 53rd St, New York, NY 10022|40.75725,-73.96774|859|4.4|10022|Japanese
klAhw3xLQi9GF1tf_HnS7w|2024-10-17 21:27:59.444014|Izakaya MEW|53 W 35th St, New York, NY 10001|40.750148,-73.9863203465939|3082|4.3|10001|Japanese
YC-wGlO0oOkEIaCEDZv-ag|2024-10-17 21:27:59.444027|Yakitori Totto|251 W 55th St, Fl 2, New York, NY 10019|40.765375,-73.983114|1479|4.0|10019|Japanese
diz6_4TVSP6EdWEZCZ0Acg|2024-10-17 21:27:59.444040|Kaoru|306 E 46th St, New York, NY 10017|40.75202,-73.96977|520|4.3|10017|Japanese
hUf1EpnxbxFU4gf2nL7H-Q|2024-10-17 21:27:59.444051|Raku It's Japanese|212 East 52nd St, New York, NY 10022|40.756591,-73.969306|213|4.4|10022|Japanese
icpLRhJ1jpBX1zBGkt7Xqg|2024-10-17 21:27:59.444063|Teppen Ramen|159 E 55th St, New York, NY 10022|40.75929,-73.96879|619|4.4|10022|Japanese
cT48RskMO_o35Ua0tlifyQ|2024-10-17 21:27:59.444074|Heno Heno|358 W 46th St, New York, NY 10036|40.760512,-73.990117|189|4.3|10036|Japanese
itllIZ9A2UAkGjplsjNtlA|2024-10-17 21:27:59.444086|Sozai|19 W 45th St, New York, NY 10036|40.755943329865374,-73.98034639656544|26|4.3|10036|Japanese
iGmQlzlI4g2ky8cogfDpnQ|2024-10-17 21:27:59.444099|"SUGARFISH | Midtown East"|152 E 53rd St, New York, NY 10022|40.7579096,-73.9702782|180|4.3|10022|Japanese
0UeCicK8Vs7WM_xZynH7ng|2024-10-17 21:27:59.444111|Mikado|800 Lexington Ave, New York, NY 10065|40.764056,-73.967181|72|4.8|10065|Japanese
iTj5T_jPYvznd1QTgs7NZw|2024-10-17 21:27:59.444122|Nai |84 2nd Ave, New York, NY 10003|40.726579267369175,-73.9889093327649|1127|4.3|10003|Japanese
TBp9gdS6xEbSQqffVZ7iag|2024-10-17 21:27:59.444135|"KazuNori | NoMad"|15 W 28th St, New York, NY 10001|40.74519,-73.98824|1572|4.5|10001|Japanese
kwq1W0opBnOYKoUXWYyQ5g|2024-10-17 21:27:59.444146|Momokawa|1466 E 1st Ave, New York, NY 10075|40.77050540898544,-73.95374991870455|263|4.1|10075|Japanese
MTtqSunPEZwdCJFMHsiHzg|2024-10-17 21:27:59.444159|Ai Ki Ya|41 W 33rd St, New York, NY 10001|40.74873,-73.98705|248|4.3|10001|Japanese
9bAyxRD6RsGEUQw424ovQA|2024-10-17 21:27:59.444213|Nishida Sho-ten|302 E 49th St, New York, NY 10017|40.753969,-73.968722|955|4.0|10017|Japanese
NgtVHBGqkR22c_V7Vm4DIQ|2024-10-17 21:27:59.444229|Kyuramen - Times Square|315 W 46th St, New York, NY 10036|40.760309,-73.988599|287|4.3|10036|Japanese
KHRrlw05_pv_fd8ntvS1xw|2024-10-17 21:27:59.444241|"SUGARFISH | Midtown West"|210 W 56th St, New York, NY 10019|40.764961,-73.981612|360|4.3|10019|Japanese
Ms1p17KsYteDlkvHnllC2g|2024-10-17 21:27:59.444253|Soba Totto|211 E 43rd St, New York, NY 10017|40.75122,-73.97317|965|3.8|10017|Japanese
X8yEmEDD9ZTkHoIRFqzcRw|2024-10-17 21:27:59.444264|Osamil|5 West 31st St, New York, NY 10001|40.74697,-73.9864|816|4.3|10001|Japanese
flHcoaHEWxACgc-Vk9MsOQ|2024-10-17 21:27:59.444275|Jukai|237 E 53rd St, New York, NY 10022|40.75718,-73.9678837692742|198|3.7|10022|Japanese
479rycCXZojMT9S0cl8Oxg|2024-10-17 21:27:59.444286|Yakiniku Gen|250 E 52nd St, New York, NY 10022|40.75611,-73.96815|179|3.8|10022|Japanese
eQ4QUGvuHGBzsOrphsVc6A|2024-10-17 21:27:59.444297|Kimura|31 St Marks Pl, New York, NY 10003|40.72904325062745,-73.9882174|464|4.5|10003|Japanese
Q23LvHPuC9ajSbMEt8xoUw|2024-10-17 21:27:59.444309|Lucky Cat|232 E 53rd St, New York, NY 10022|40.757017,-73.968242|463|3.8|10022|Japanese
w2OYtgtVmMyMXnEjYw4Prg|2024-10-17 21:27:59.444320|Nama|730 5th Ave, New York, NY 10019|40.76281,-73.97431|3|5.0|10019|Japanese
n7hfvvUtzeaLwKCGVegALQ|2024-10-17 21:27:59.444331|Konban|311 W 17th St, New York, NY 10011|40.741979,-74.001592|255|4.4|10011|Japanese
8NVN6Nldm7AGoGaABBZMRw|2024-10-17 21:27:59.444343|Izakaya NoMad|13 W 26th St, New York, NY 10010|40.74409,-73.98945|757|3.9|10010|Japanese
xX4W5pYtIfxdmg1FpzHa7A|2024-10-17 21:27:59.444354|Sushi Yolo|348 W 57th St, New York, NY 10019|40.767417,-73.985134|75|4.9|10019|Japanese
dUfKnUnwaYKciyoRzDBLEw|2024-10-17 21:27:59.444365|Izakaya Nana|141-26 Northern Blvd, Flushing, NY 11354|40.764116,-73.824724|752|4.4|11354|Japanese
xq0cX_DgxiJMXwhmEl9kUA|2024-10-17 21:27:59.444377|Café China|59 W 37th St, New York, NY 10018|40.75158498670787,-73.98582411501887|2018|3.9|10018|Japanese
NN3mOWF5e_pnR1ArqM2bHQ|2024-10-17 21:27:59.444391|Obao|647 9th Ave, New York, NY 10036|40.7606544,-73.991332|4296|4.0|10036|Japanese
-0qjd1capMU0UxJmvLxiIg|2024-10-17 21:27:59.444402|Imasa Nori Sushi Izakaya|243 W 54th St, New York, NY 10019|40.76458580764928,-73.9832909444271|75|4.4|10019|Japanese
bBF9ZJZp6Dxoc2Qms4KmhQ|2024-10-17 21:27:59.444423|Shokudo 34|138 E 34th St, New York, NY 10016|40.74611,-73.97943|39|4.6|10016|Japanese
1tee7X0yLzMmEYvyLLTSMw|2024-10-17 21:27:59.444435|Nikutei Futago|341 W Broadway, New York, NY 10013|40.72256,-74.00345|8|5.0|10013|Japanese
HZWHBfeuP4Fb6y8b8uqnbA|2024-10-17 21:27:59.444458|Sushi Yasaka|251 W 72nd St, New York, NY 10023|40.779583,-73.983482|2084|4.2|10023|Japanese
O1XrvIq-6IlLunLYEjOiFQ|2024-10-17 21:27:59.444470|Kushi Kushi Yaki|2 W 32nd St, New York, NY 10001|40.747266,-73.9861784|193|4.3|10001|Japanese
OFfZUS-nu6NDnsWe1B2bUQ|2024-10-17 21:27:59.444481|Tonchin|13 W 36th St, New York, NY 10018|40.7502727,-73.9844951|2236|4.4|10018|Japanese
UI6YjZ34NnLdymKx2qf53g|2024-10-17 21:27:59.444493|Sushi Ishikawa|207 W 80th St, New York, NY 10024|40.784238,-73.978312|61|4.9|10024|Japanese
Hfq50FEuWpPgc9nXBOO1IA|2024-10-17 21:27:59.444505|Shogun Omakase|295 Madison Ave, Enter On 41st Street,, New York, NY 10017|40.75194,-73.97972|131|4.4|10017|Japanese
-dXDKEy3i1DurRFkNPQ5Qg|2024-10-17 21:27:59.444516|Sushiichi|640 10th Ave, New York, NY 10036|40.761644,-73.993648|67|4.7|10036|Japanese
dEbI8l8o9mevbRdjANzsng|2024-10-17 21:27:59.444527|Shin Rokko|783 9th Ave, New York, NY 10019|40.76497010727244,-73.98807987570763|415|4.6|10019|Japanese
wjIyCBEpCG_HRp8veiI0YQ|2024-10-17 21:27:59.444539|Ootoya Times Square|141 W 41st St, New York, NY 10036|40.754924,-73.985945|1185|4.0|10036|Japanese
txSykTj5nbwmpiVNoK_Dyg|2024-10-17 21:27:59.444551|Blue Ribbon Brasserie|97 Sullivan St, New York, NY 10012|40.72548811686033,-74.003027|1041|4.3|10012|Japanese
Nbqzy3ea5_x2zXWkdWlUIQ|2024-10-17 21:27:59.444563|Sake Bar Hagi|245 W 51st St, New York, NY 10019|40.762764505922895,-73.9849770740243|487|4.1|10019|Japanese
FlZ1zdVEKWv7dwqm8Uw8-w|2024-10-17 21:27:59.444575|Raku|342 E 6th St, New York, NY 10003|40.7264988089246,-73.9866526052356|1707|4.4|10003|Japanese
3wWDUQimVqr4xEdVF9h_kQ|2024-10-17 21:27:59.444588|Mishik|259A Hudson St, New York, NY 10013|40.72487,-74.00802|30|4.6|10013|Japanese
n0SCwBzyUe13mDcxTp-ZTw|2024-10-17 21:27:59.444599|Sushi Ginza|1065 1st Ave, New York, NY 10022|40.75927807661346,-73.96270377301404|40|4.2|10022|Japanese
lSKEPxxTYxCN9oi6CXRmcQ|2024-10-17 21:28:00.754133|Kin Ramen|129 W 56th St, New York, NY 10019|40.76435,-73.97904|501|4.6|10019|Japanese
bVkjBJlAIwKAj9Aw1KVWjA|2024-10-17 21:28:00.754183|Dim Sum Palace|334 W 46th St, New York, NY 10036|40.76015,-73.9893699|1820|4.1|10036|Japanese
U28l2acDK2k5PlssjzoCZA|2024-10-17 21:28:00.754202|Kaizen|33-70 Farrington St, Flushing, NY 11354|40.76516,-73.83222|312|4.3|11354|Japanese
5llQecdr7h5XY2tNu405pg|2024-10-17 21:28:00.754219|MIkado|109 W 14th St, New York, NY 10011|40.73794032945504,-73.99744418855835|45|4.6|10011|Japanese
oB2cpcZNyjDklNqZN0n8hg|2024-10-17 21:28:00.754237|Sushi Ishikawa|419 E 74th St, New York, NY 10021|40.768783,-73.9538981|350|4.5|10021|Japanese
8tcFpd0dcmfzbLgbTO4tdw|2024-10-17 21:28:00.754254|Sen Sakana|28 W 44th St, New York, NY 10036|40.75522571524429,-73.98163|349|4.1|10036|Japanese
Jx3xWeqYnyWOIhSlAlggTA|2024-10-17 21:28:00.754271|Yakiniku Toraji|217 E 43rd St, Ste 1f, New York, NY 10017|40.75105,-73.97278|62|4.1|10017|Japanese
7rxg-tWPc1jK7Cikn5R86g|2024-10-17 21:28:00.754287|Hi-Collar|231 E 9th St, New York, NY 10003|40.729564,-73.98786|886|4.0|10003|Japanese
IjQ2yGUKkvP0JIldT9vRFQ|2024-10-17 21:28:00.754302|Take31|15 E 31st St, New York, NY 10016|40.74628510120406,-73.98482415321946|992|4.3|10016|Japanese
axqp3pGJXnTLgq2QrPyDyQ|2024-10-17 21:28:00.754319|Benemon|108 E 4th St, New York, NY 10003|40.72551,-73.98838|732|4.3|10003|Japanese
eQFev6AKW5AHz7P6jt0Giw|2024-10-17 21:28:00.754335|The Gallery|17 West 20th St, New York, NY 10011|40.74041082164817,-73.9921624|37|4.3|10011|Japanese
qU3ejLMndurKQTkM01gutg|2024-10-17 21:28:00.754352|Zuma|261 Madison Ave, New York, NY 10016|40.750483,-73.980642|852|3.6|10016|Japanese
TWDUm1Vhga509lxtKof5og|2024-10-17 21:28:00.754367|Fushimi Times Square|311 W 43rd St, New York, NY 10036|40.758423,-73.990017|173|4.3|10036|Japanese
VvsZAnEwU4c8Xkyrzx05Nw|2024-10-17 21:28:00.754382|Anytime Kitchen |23 W 32nd St, Fl 3, New York, NY 10001|40.74776270790539,-73.9867793576711|3058|4.6|10001|Japanese
_2V0as8DZDwVxAi3ZJ0JkA|2024-10-17 21:28:00.754400|Raku - It's Japanese II|57 W 76th St, New York, NY 10023|40.779997,-73.976516|446|4.0|10023|Japanese
VzstANC68PM1BbyOcDXEtw|2024-10-17 21:28:00.754415|Donburiya|253 W 55th St, New York, NY 10019|40.76528,-73.98326|464|3.8|10019|Japanese
U7gqQHSRFNYCad3qGLj3yQ|2024-10-17 21:28:00.754443|Umami Sushi|50 Greenwich Ave, New York, NY 10011|40.73571,-74.00044|253|4.3|10011|Japanese
QR1YIRzFjd2bi5iBzT9zXg|2024-10-17 21:28:00.754458|Blue Ribbon Sushi|119 Sullivan St, New York, NY 10012|40.726083,-74.002402|1292|4.1|10012|Japanese
MWx4HB9p7pCzse9CInLuDw|2024-10-17 21:28:00.754473|Sushi Seki|1143 1st Ave, New York, NY 10065|40.761918,-73.960536|577|3.8|10065|Japanese
3f8SDZpXIn1MCC2yrvVf-Q|2024-10-17 21:28:00.754488|Sushi Makoto - Omakase|208 W 14th St, New York, NY 10011|40.73859,-74.00014|86|4.7|10011|Japanese
TN4RnyqHMSupRFot4Q-_EA|2024-10-17 21:28:00.754503|Ippudo - Westside|321 W 51st St, New York, NY 10019|40.76344,-73.98661|4156|4.2|10019|Japanese
GUOSYM9barqsuIxZ5jO-AQ|2024-10-17 21:28:00.754518|Tensai|222 E 51st St, New York, NY 10022|40.75597132659824,-73.9694350398638|25|4.4|10022|Japanese
6qK0MyhsXYLgMSPWZdleGA|2024-10-17 21:28:00.754535|Dai Hachi Sushi|1074 2nd Ave, New York, NY 10022|40.75886,-73.96539|253|3.9|10022|Japanese
qm1J_dPA5IHij1oAnoZwHw|2024-10-17 21:28:00.754550|nonono|118 Madison Ave, New York, NY 10016|40.74541891599005,-73.98492926795281|1279|4.3|10016|Japanese
6FZf17rNThWKoF4EU18wnw|2024-10-17 21:28:00.754619|Yakiniku Futago|37 W 17th St, New York, NY 10011|40.738851870947,-73.9941236398979|488|4.2|10011|Japanese
6A-1S_FI0KcqqTjMpAtuOg|2024-10-17 21:28:00.754639|Shabu Shabu Gen|239 E 5th St, New York, NY 10003|40.727054,-73.989194|7|5.0|10003|Japanese
HqO-ufi7Yot9Bjam2Y-UMg|2024-10-17 21:28:00.754657|Yezo Thai Isankaya|301 E 49th St, New York, NY 10017|40.75419548958426,-73.96854265422485|10|5.0|10017|Japanese
P7ESDIjeuFeLF0hZ0V_yIQ|2024-10-17 21:28:00.754674|Raku|776 9th Ave, New York, NY 10019|40.76445665255147,-73.987833|26|4.2|10019|Japanese
KWUbRuU_BevKsXlbZhMbjw|2024-10-17 21:28:00.754689|Shinpi Omakase|121 Madison Ave, Store 3, New York, NY 10016|40.745301,-73.984527|34|4.6|10016|Japanese
6lUsFj0KCao678o9L7QwUw|2024-10-17 21:28:00.754706|Hatsuhana|17 E 48th St, New York, NY 10017|40.75703,-73.97692|1603|4.2|10017|Japanese
aY8JCml1xlOg5a1BHn2DNQ|2024-10-17 21:28:00.754721|Tsukushi|357 E 50th St, New York, NY 10017|40.75414,-73.96648|112|3.8|10017|Japanese
aK2ipD9K8-usBw_gkvvJuw|2024-10-17 21:28:00.754736|Nare Sushi|115 E 57th St, New York, NY 10022|40.76143,-73.96992|411|3.8|10022|Japanese
aTzxrI2o3vH_HQkqeFszzg|2024-10-17 21:28:00.754751|Juban|207 10th Ave, New York, NY 10011|40.74731,-74.00467|261|4.0|10011|Japanese
NRJq2BNcbjqAyxUB_bw7gw|2024-10-17 21:28:00.754766|Momoya|185 7th Ave, New York, NY 10011|40.7426255196333,-73.9966481924057|868|4.1|10011|Japanese
tO6ktIDgzUQ4XOGR6-Vkvw|2024-10-17 21:28:00.754782|Izakaya Ronin|69 Clinton St, New York, NY 10002|40.719352,-73.985069|36|4.4|10002|Japanese
pqqhHTz_ZpApsaWGa_zMTA|2024-10-17 21:28:00.754798|Douska|63 Delancey St, New York, NY 10002|40.719094,-73.99078|241|4.3|10002|Japanese
_ulxgC1N3UiyFar6L_5TUA|2024-10-17 21:28:00.754813|Sushi Goda|1576 3rd Ave, New York, NY 10128|40.780571,-73.95308|38|4.3|10128|Japanese
_IkMfWpOkQXRZtJAYJUJIw|2024-10-17 21:28:00.754828|Hama Japanese Cuisine|11 W 51st St, New York, NY 10019|40.7597846984863,-73.9776382446289|456|4.0|10019|Japanese
w0muQDL21sXLI4JmMxvnzQ|2024-10-17 21:28:00.754845|The Office of Mr Moto|120 Saint Marks Pl, New York, NY 10009|40.72682423372927,-73.984036|96|4.6|10009|Japanese
Weq9PsmlligV6f9lhhbqiw|2024-10-17 21:28:00.754862|Mikiya Wagyu Shabu House|954 2nd Ave, New York, NY 10022|40.755089,-73.96798|17|5.0|10022|Japanese
-OixbLnFLCzQclxCSbUQ8w|2024-10-17 21:28:00.754878|Up Thai|1411 2nd Ave, New York, NY 10021|40.7698275926665,-73.9576330868512|3249|4.4|10021|Japanese
MkH7e0qVC3ZCxB0TNLzkCQ|2024-10-17 21:28:00.754894|Izakaya Noname|46-44 Vernon Blvd, Queens, NY 11101|40.745727,-73.953331|40|4.0|11101|Japanese
X83qWL5WPR-QWGXGQ8WP-Q|2024-10-17 21:28:00.754909|NR|339 E 75th St, New York, NY 10021|40.770153,-73.954956|402|4.5|10021|Japanese
ZOpnIsm7ihoO1gq2YmGdzw|2024-10-17 21:28:00.754924|Zurutto Ramen & Gyoza Bar|142 W 72nd St, New York, NY 10023|40.777836,-73.980476|519|4.0|10023|Japanese
mESab-FqL5QqSVsnX72asQ|2024-10-17 21:28:00.754939|Zen Ramen & Sushi|150 W 36th street, New York, NY 10018|40.75177475474212,-73.98897630211589|3077|4.5|10018|Japanese
kjItczuC-FQa-nECT9VF8A|2024-10-17 21:28:00.754956|Udon Lab|43 W 32nd St, New York, NY 10001|40.7482036287177,-73.9874565|531|3.9|10001|Japanese
Ta1tudYs2rPuxo-Hcn7_NQ|2024-10-17 21:28:00.754972|Gosuke|235 W 35th St, New York, NY 10001|40.7523,-73.99127|67|4.2|10001|Japanese
OLSSJIp8pu5UlugTF7tuHA|2024-10-17 21:28:00.754986|Ootoya Chelsea|8 W 18th St, New York, NY 10011|40.73881,-73.99279|1589|4.1|10011|Japanese
wcnfhQ7Q_us38Q1uEARagw|2024-10-17 21:28:00.755002|Sushi Jin|316 E 84th St, New York, NY 10028|40.776032,-73.951988|73|4.9|10028|Japanese
7EaiwMVaNdQibSs0yYkE5Q|2024-10-17 21:28:00.755017|Sushi Yasuda|204 E 43rd St, New York, NY 10017|40.75113,-73.97347|2337|4.1|10017|Japanese
F426WgYFkWA4nVuf70V2Hg|2024-10-17 21:28:02.076697|Zurutto Ramen & Gyoza Bar|990 2nd Ave, New York, NY 10022|40.75628478816628,-73.9671898|18|4.1|10022|Japanese
kesYSgOJW5krU6L8n9qQ4Q|2024-10-17 21:28:02.076799|Ichibantei|100 3rd Ave, New York, NY 10003|40.73259680054533,-73.9880024|337|3.9|10003|Japanese
0ASfmKBIeJlTO6IzES6rzw|2024-10-17 21:28:02.076817|Shiki Omakase|71 W Houston St, New York, NY 10012|40.72654,-73.99956|563|4.5|10012|Japanese
skL_mmJRGkLTrdYhy3rnlg|2024-10-17 21:28:02.076834|Sushi Hatsune|50 Eldridge St, New York, NY 10002|40.716006,-73.992785|70|4.4|10002|Japanese
Ii8c5ybfIoCZf-H92pLfDg|2024-10-17 21:28:02.076850|Phoshime|165 E 33rd St, New York, NY 10016|40.745489,-73.979024|77|4.5|10016|Japanese
0ePn6TQSJQky4ueKeGQvpQ|2024-10-17 21:28:02.076864|"SUGARFISH | Flatiron"|33 E 20th St, New York, NY 10003|40.73892,-73.98889|1053|4.1|10003|Japanese
h7mZcgTYIkUEjRmQMVFjrw|2024-10-17 21:28:02.076879|Ikyu|1718 2nd Ave, New York, NY 10128|40.77987309396584,-73.9499656|55|4.2|10128|Japanese
j1767JNAZktP3XSySRPU-A|2024-10-17 21:28:02.076894|Shinn West|525 W 53rd St, New York, NY 10019|40.767242852060086,-73.9915831|62|4.5|10019|Japanese
XOUhjDQ4nRn8-u-79MHFww|2024-10-17 21:28:02.076909|Kohoku-Ku Ramen|709 9th Ave, New York, NY 10019|40.76265,-73.9899|350|4.5|10019|Japanese
CV--FymQcb51hxcnkpCTng|2024-10-17 21:28:02.076923|Sushi Ren|1584 2nd Ave, New York, NY 10028|40.7753299,-73.95339|194|3.7|10028|Japanese
5UqEDoMZCrvhSKgCWg5GGw|2024-10-17 21:28:02.076937|Isohama|1666 3rd Ave, New York, NY 10128|40.78361,-73.95088|241|3.9|10128|Japanese
ONQRhDuWv0e9R5xOiI7YAA|2024-10-17 21:28:02.076952|Gyu-Kaku Japanese BBQ|321 W 44th St, Ste 103, New York, NY 10036|40.759142237934725,-73.98989855434367|1451|4.0|10036|Japanese
PTYUAAJbEmvIv4EsyRrcnA|2024-10-17 21:28:02.076970|Momoya|427 Amsterdam Ave, New York, NY 10024|40.784043,-73.977391|590|3.8|10024|Japanese
0LRQqNFqK78TcLnPONrGHg|2024-10-17 21:28:02.076984|Yoshino|342 Bowery, New York, NY 10012|40.726243,-73.992195|43|4.4|10012|Japanese
MwtXOkRUndPU-ivbtLD-bQ|2024-10-17 21:28:02.076999|Amura Japanese|1567 2nd Ave, New York, NY 10028|40.775001,-73.9542|412|4.0|10028|Japanese
3gqKLANaXNsHZnPDjKrcTg|2024-10-17 21:28:02.077012|Win Son|159 Graham Ave, Brooklyn, NY 11206|40.70747,-73.94339|819|4.2|11206|Japanese
-J8VuX3wGrYSOBu2G0hMsw|2024-10-17 21:28:02.077026|Katsu-Hama|11 E 47th St, New York, NY 10017|40.7564659118652,-73.9775238037109|1719|4.0|10017|Japanese
AudBWxeAr3zHr1ITrTcVpg|2024-10-17 21:28:02.077042|Izakaya Fuku|71-28 Roosevelt Ave, Jackson Heights, NY 11372|40.74640809234451,-73.8938844|354|4.4|11372|Japanese
SLfVjeW6AauL6zaYjsCOTQ|2024-10-17 21:28:02.077057|Barn Joo Nomad|816 6th Ave, New York, NY 10001|40.74604,-73.99022|206|4.3|10001|Japanese
KcOeFHAojaRDV-DxQJkfPA|2024-10-17 21:28:02.077071|Omakase By Korami|400A W 50th St, New York, NY 10019|40.763503307884655,-73.989323|491|4.8|10019|Japanese
0eLtFI6MeEYM2rlMtcjRaQ|2024-10-17 21:28:02.077087|E.A.K. RAMEN and IZAKAYA by MACHIDA SHOTEN Hell’s Kitchen|360 W 46th St, New York, NY 10036|40.76055191347044,-73.99018342883555|295|4.2|10036|Japanese
diiUjS6uHvbQRoiWOGKXsA|2024-10-17 21:28:02.077109|Nami Nori|236 N 12th St, Brooklyn, NY 11211|40.71913964537471,-73.95284072719873|195|4.4|11211|Japanese
xP-c8eSGQpmegsPooqdi5w|2024-10-17 21:28:02.077126|Bonsaii Tapas & Wine Bar|127 E 55th St, New York, NY 10022|40.75989,-73.97046|23|4.5|10022|Japanese
jcffHQEBowxqb0z1xXxiLA|2024-10-17 21:28:02.077140|Toriya|178 Stanton St, New York, NY 10002|40.72017,-73.98399|54|4.7|10002|Japanese
cfdljBG_M1Gtlou9_q0eWA|2024-10-17 21:28:02.077154|Osaka Fusion Sushi|1948 86th St, Brooklyn, NY 11214|40.605035,-73.999419|268|4.7|11214|Japanese
r6r-XK_wL02FQdAgaauTxg|2024-10-17 21:28:02.077168|Kame|330 8th Ave, New York, NY 10001|40.7474881059799,-73.996648862958|887|4.5|10001|Japanese
C5tqSSgVPfgtsJn3QnvDiQ|2024-10-17 21:28:02.077183|Hibino|10-70 Jackson Ave, Long Island City, NY 11101|40.74263564477744,-73.95200978834328|305|4.2|11101|Japanese
7OMGEtFWT6sdd9TVuoGqJQ|2024-10-17 21:28:02.077199|Okonomi|150 Ainslie St, Brooklyn, NY 11211|40.712622,-73.9487843|560|4.3|11211|Japanese
NGDLKVh3x5Hch24XWb6M9w|2024-10-17 21:28:02.077215|Sushi Nonaka|410 Amsterdam Ave, New York, NY 10024|40.783672,-73.978343|159|4.5|10024|Japanese
